,muon_pt0,muon_pt1,muon_pt2,muon_pt3,muon_phi0,muon_phi1,muon_phi2,muon_phi3
34745,58.190506,40.01183,33.46286,,2.9491572,-3.1060617,-2.5948942,
34746,44.849712,42.223698,40.28204,34.24953,1.9558517,2.3191593,2.0944204,2.530005
34747,72.79337,60.696213,58.754974,58.102596,2.1987221,2.1977472,1.2485973,1.6534064
34748,50.999752,41.812897,31.34417,29.658442,-2.195568,-1.2229958,-0.9765805,2.5712733
34749,109.579636,76.30388,49.21994,30.563,1.4816191,2.3165658,1.7247149,1.1254323
34750,70.3962,44.847023,33.975494,32.49461,2.4154866,-2.6444616,-2.8394566,2.313249
34751,124.61038,36.765163,31.394323,,2.9915655,-2.5990262,-3.1044066,
34752,79.35617,42.18622,34.42346,34.16425,-2.5035434,-1.1725044,-2.5734487,-2.079948
34753,135.77916,46.7317,44.621803,32.757324,-2.3801,-3.0791008,-2.0286787,-2.082854
34754,113.26224,57.720535,36.356365,31.929464,-2.9269135,-2.51402,-2.9060457,2.8485317
34755,76.42609,62.113483,34.097534,31.005562,2.7808592,1.9194586,2.2328434,-2.854569
34756,60.052914,54.52669,49.36873,38.07068,-2.0873904,-1.0471581,-1.5461404,-1.9720958
34757,96.73435,35.084324,31.713936,29.98142,1.4134954,0.8291764,1.2319899,-0.4841435
34758,42.167744,41.884293,39.300674,36.147747,0.6927544,-0.6423967,1.5625454,0.14696346
34759,97.61491,69.004395,50.60242,37.43777,-0.077967875,0.31482446,-0.2872471,0.2076911
34760,110.941345,51.22188,38.171627,29.934258,-1.4585509,-2.2001708,-1.6401275,-1.5529685
34761,67.631355,40.672005,34.61875,31.267475,-0.4808448,-0.98698145,0.9544548,0.44767928
34762,59.261734,44.90994,44.168243,33.315105,0.15784208,1.3209908,0.2957395,1.5604895
34763,62.807907,37.936375,27.095709,,2.712485,-2.617256,1.5361518,
34764,88.99867,42.91162,36.353405,,-2.70797,-1.5907125,-2.9225886,
34765,69.74078,43.65508,38.018513,,-2.2590394,-1.5925468,-0.45104665,
34766,80.55581,80.51347,71.26852,46.155106,1.7128959,2.5135167,2.2762127,2.7153587
34767,115.92396,92.37461,75.919464,39.638805,0.4913536,0.94554406,0.15172234,0.062763855
34768,60.233185,37.391285,32.152645,31.598822,-0.2810626,0.35873446,1.3872762,-1.2285444
34769,84.80293,67.819405,37.5709,35.84568,-0.881859,-0.3613805,-1.5002565,-1.4122491
34770,65.719055,36.162888,,,1.1803281,0.007876722,,
34771,82.282486,66.26225,38.000614,32.939995,1.7095696,2.2470121,2.757101,1.276676
34772,44.99581,41.196198,38.00168,37.620274,-1.0919302,0.9096834,0.18180068,0.366817
34773,56.313374,45.43768,32.601734,31.748547,0.5081276,-0.2321491,-0.9924497,0.09363265
34774,59.983463,43.21455,39.137535,31.590366,-0.6549973,-1.0493829,-0.899883,-0.64339375
34775,98.99352,64.23937,58.72138,,-2.3170302,-2.1237402,-2.643899,
34776,63.80907,58.590744,42.74731,36.166843,1.5356054,2.8127863,2.275962,1.9748207
34777,81.67998,46.669434,42.45642,42.105534,-2.2455797,-2.4656472,-2.387332,-3.1241362
34778,69.82957,41.729465,36.051514,,0.42518482,1.6812028,1.1875817,
34779,66.40411,59.164307,32.008614,31.560925,-2.8323126,-2.7865665,-2.377494,1.6656115
34780,74.00619,48.799717,33.77623,,1.9815909,2.8520255,2.4765317,
34781,137.12535,41.566093,37.40799,30.182474,-0.03127269,0.19937499,-0.29111242,1.3401663
34782,74.8857,56.167377,54.66972,41.40838,0.20333545,0.61511284,-0.5279746,-0.63048714
34783,,,,,,,,
34784,59.303757,55.325996,30.712591,,-2.9569309,1.9466143,2.8943217,
34785,97.171455,46.680836,38.632366,33.18994,-1.3107326,-2.1124954,-1.9609166,-1.7854102
34786,144.46518,41.156975,31.662033,30.294966,2.957856,-2.0871046,-2.788804,2.733364
34787,82.911415,62.210087,53.85261,31.38775,-1.9910941,-1.5471355,-0.6077202,-1.6623368
34788,140.70247,49.39609,47.291668,35.028927,0.7639919,-0.23476173,0.23022442,1.2462248
34789,78.63731,51.967636,36.723904,35.94307,1.2340657,0.6532646,0.19507088,-0.5853827
34790,43.35917,42.699837,41.845745,40.171978,1.7987796,2.9066062,2.784883,-2.7296174
34791,65.40875,37.752987,33.86014,,-0.3571795,-0.33479494,-0.8687973,
34792,81.46475,60.74978,,,-2.741085,-2.7541654,,
34793,54.335365,39.490753,37.220123,30.552618,2.3596632,-2.3512425,2.9949741,2.896444
34794,60.42876,52.98542,46.72713,29.87223,-2.665188,2.411109,3.1111355,2.6871686
34795,194.97025,41.11474,34.53501,33.744633,-0.3830848,-0.6285889,-1.0695254,-0.74679655
34796,74.995766,53.09954,43.715973,40.601513,2.413409,2.601225,2.5530837,2.801171
34797,70.79262,54.569016,41.49493,,-1.9964248,-2.0327642,-1.8087575,
34798,49.012035,40.1252,,,-2.7731798,2.8797596,,
34799,129.41908,83.14556,48.02184,40.779156,-1.1301994,-1.3276149,-0.8715027,-1.5275891
34800,141.3288,54.35516,53.61228,46.22758,1.4414855,1.6940198,1.5203546,0.86608464
34801,87.31344,77.12373,49.468464,,0.2129501,0.0028825565,0.0986437,
34802,89.9497,52.85912,43.110126,,1.535179,2.796612,1.9525205,
34803,83.72916,64.579025,46.88616,35.134956,-1.6215699,-1.7031013,-2.4541535,-0.6181478
34804,51.243813,42.407356,31.398726,,-1.9600387,-1.495597,-2.8199267,
34805,238.65407,41.78116,37.680557,37.044273,-0.41818875,-1.0061221,-0.6653231,-0.007013705
34806,120.37171,56.555393,54.33898,40.400192,1.6530613,1.8525044,1.07704,1.283287
34807,47.07798,41.118713,37.014633,,-1.6415981,-1.8111621,-2.3103435,
34808,53.5977,40.349785,33.246937,32.322075,2.0550995,-2.7545316,2.0045202,-2.694953
34809,217.02046,56.49063,53.49425,51.270267,-1.4888501,-0.75424784,-1.3713553,-1.014106
34810,63.339733,53.646282,50.89081,35.875538,-2.8680837,2.5953984,-2.6933758,2.5897486
34811,76.81109,49.04563,44.711117,41.962975,2.3722703,1.4791206,1.6905353,2.8209853
34812,53.902042,41.663933,41.31012,39.571228,-1.3935037,-0.9584898,-1.2673867,-0.8011378
34813,55.807552,52.792805,46.45877,38.78039,-0.9307146,-0.536524,-1.7789994,-0.0026329092
34814,101.304,51.46476,50.385967,40.912685,1.8049524,1.2923172,1.0348357,0.4528519
34815,81.214096,45.061512,37.70649,34.152,2.5667007,-2.9160867,-2.1191654,3.0236683
34816,53.887585,51.83946,36.48516,32.7601,-3.099791,2.4504647,2.7008655,2.12442
34817,47.35619,34.9035,30.613039,,1.1711369,0.99321723,0.14366247,
34818,60.449986,51.81561,44.294544,30.156458,1.8135362,-3.0183933,2.2155132,2.6087673
34819,138.03792,42.985058,38.56874,33.737843,0.16013405,1.3346393,0.55566984,0.41357014
34820,67.99598,46.329098,33.479576,,0.31681168,1.0395931,1.0997201,
34821,60.85891,57.11363,37.188194,34.25883,-0.48505133,-1.5478426,-1.2597268,-1.2004689
34822,64.56214,60.214302,53.72184,34.248585,-1.1660349,-0.52028954,-0.0002158171,-0.33884767
34823,66.19495,41.005455,37.81443,,2.7631204,2.4274566,2.942553,
34824,97.61693,51.616558,,,-1.5806993,-1.9806832,,
34825,87.65688,53.720837,33.851654,33.05286,-3.015127,-2.5139158,2.297121,2.7894723
34826,53.413857,43.030956,37.366585,31.993105,3.0897236,-3.0803952,-2.6539068,1.8723748
34827,97.19648,38.13803,35.794495,34.283665,1.0449113,0.39890945,-0.07020372,0.903303
34828,77.646355,36.85467,,,-0.026550094,1.5599841,,
34829,72.630325,32.33356,,,-0.8032388,-0.55969137,,
34830,95.3188,40.20488,36.68512,,-1.8573288,2.8139389,-1.9061886,
34831,89.55323,71.31924,32.180187,,1.5809473,0.4166423,0.4706513,
34832,42.840687,39.89001,34.886883,,0.6887848,-0.025024729,-0.25185588,
34833,68.92106,41.595257,41.093155,,1.9788684,2.8173025,1.0991983,
34834,24.872507,,,,0.9591611,,,
34835,77.94246,43.494053,40.0442,,-1.9042287,-0.49488,-1.4085919,
34836,74.515785,49.306145,28.891644,27.755264,0.3522316,1.3317711,-0.66847175,0.2672795
34837,133.33513,59.749084,38.56828,32.9259,-0.22752386,-1.0022478,0.22737513,-0.42143202
34838,56.52575,53.575546,32.56841,,-0.8043121,-1.5673888,-1.2023082,
34839,151.36871,40.490505,34.405087,,-1.8943042,-2.4762814,-2.1185677,
34840,109.92172,40.73077,40.713375,30.595095,-1.2213824,-0.35199246,0.29906243,-0.52912843
34841,58.998177,54.63725,37.42771,36.47644,-1.9683468,-2.107748,-1.4375614,-0.52833116
34842,163.05592,37.557873,37.352238,34.148792,2.8824465,2.594001,-2.924176,1.7185252
34843,70.14105,45.34298,36.959984,33.534443,2.7989588,-1.6355397,-2.3902771,-2.7363584
34844,179.40916,58.497074,46.42922,,-1.7967643,-0.8930386,-1.5224735,
34845,86.191826,60.643436,46.796047,,-0.88474363,-1.5314479,-1.5656061,
34846,52.57229,43.92721,33.53326,28.001078,2.6531887,-2.7522266,-1.6015539,-2.5004747
34847,80.12881,40.434776,33.07982,31.057173,2.6101775,1.6773031,2.148752,1.3890351
34848,82.46176,42.791775,29.991661,29.100498,0.1802305,1.9130429,0.8544189,1.5145347
34849,56.971992,42.962452,31.758429,29.805561,2.5180779,1.2989362,2.551155,3.0112436
34850,52.98822,30.748156,26.771362,,0.10725875,1.6856236,1.165556,
34851,58.05293,53.450333,47.466362,38.009193,-2.9735985,-3.0183682,-2.968523,2.6386514
34852,107.42023,64.99666,46.321213,40.09571,-0.9127283,-0.20774429,-1.1545708,-0.59410405
34853,73.57949,52.756462,41.19754,,0.24849932,-0.45680997,-0.21922511,
34854,45.966713,33.041035,,,-2.466996,3.1104813,,
34855,39.150402,34.113903,33.80473,32.969654,-2.7576523,2.2508836,-1.3345141,2.3471918
34856,67.44823,66.35133,45.058136,30.168375,3.0122538,-2.944652,3.0861828,2.7390823
34857,39.43874,,,,1.301379,,,
34858,46.93298,31.09075,,,0.06740201,-0.60560006,,
34859,71.17162,52.67927,49.595814,47.024475,-0.5815075,-0.7330212,0.53367907,-0.57124764
34860,70.50819,60.072704,53.743256,40.413387,2.8440056,-3.0171404,1.75491,2.556941
34861,92.668625,45.638123,45.508472,34.22474,0.25158748,0.77233595,1.7009405,1.032652
34862,46.19593,,,,2.307631,,,
34863,131.39055,68.675125,34.642586,32.70755,0.73966384,1.3493457,0.1606932,1.1863301
34864,58.226997,51.870777,,,1.8150014,2.2989142,,
34865,77.11261,51.26235,48.75274,41.241325,1.5885035,2.6537857,1.8397415,2.2234535
34866,61.79552,43.760372,38.255108,,2.20812,1.77679,1.0283931,
34867,233.40227,43.644905,41.23012,34.64274,1.4519236,1.3389087,1.8260764,1.1673589
34868,52.771503,32.500854,31.68008,,-2.4563813,-1.3821754,-1.8554021,
34869,105.00601,82.78436,44.23408,37.489395,2.7037635,2.5380425,2.1857252,2.6821215
34870,67.8891,47.837727,45.042976,38.8684,0.7652955,1.2872488,1.7255069,2.2114856
34871,122.19195,79.48892,38.711224,36.70212,2.1844938,2.403244,-3.08982,1.635027
34872,102.284386,52.883156,48.753628,30.999638,-1.9043742,-0.90330786,-1.1982654,-1.5533817
34873,65.7407,45.667515,42.70002,34.366737,-0.18337396,-1.1206106,0.09425171,-1.5447031
34874,109.602165,85.99791,42.30269,32.092342,1.1371521,1.563664,1.8238308,2.2110255
34875,67.277695,48.640255,32.51766,,0.76032335,1.6494613,1.9606706,
34876,42.683117,37.2829,,,-2.3028018,2.6666884,,
34877,33.54682,32.03912,31.516438,31.214643,1.9150821,1.1489784,0.9012211,-3.1225023
34878,124.545525,64.156944,57.506565,38.382507,0.4153437,0.67097497,0.42896938,1.2897595
34879,73.92692,51.24433,33.34195,,-2.8406,-1.9375278,-2.6814334,
34880,53.320515,36.349735,33.30978,,2.4341185,2.9401352,1.0579306,
34881,56.600586,45.070583,39.592167,30.588226,-0.8124421,-0.41661602,0.31438452,1.4707072
34882,94.320915,40.39041,31.48277,,-2.5589194,-2.7485962,-2.0495164,
34883,80.61407,66.16163,56.66271,,-3.131934,-2.9889736,-2.4915664,
34884,116.26757,89.77569,79.07289,,1.3721741,1.0522984,1.5041038,
34885,76.355385,64.16873,52.43693,49.562496,-2.712876,-1.9511132,-2.297369,-1.2788686
34886,64.30763,55.4152,35.992542,35.93107,-1.0322326,0.20938076,-1.6549011,-0.40970317
34887,50.47058,42.659554,36.327377,35.345577,2.2499282,1.4355601,-2.70291,1.7152845
34888,55.513374,52.475964,42.893467,27.401583,-2.3088505,-2.7782726,2.281616,2.738491
34889,,,,,,,,
34890,109.57838,31.794067,,,2.4615374,2.9705374,,
34891,101.269165,85.1063,84.81669,66.40111,2.961432,3.0272968,2.6340322,2.6469438
34892,93.01273,47.26806,31.394299,29.599834,-0.5079469,-1.2002103,-0.10935757,-2.070792
34893,91.192055,63.647434,46.793037,32.37311,-0.3837558,-0.7817906,-1.0273181,-0.37155938
34894,87.72538,56.861507,50.440258,,-1.0337273,-1.8725345,-2.089959,
34895,139.87436,61.17171,38.050785,36.399887,-1.1448854,-1.7354901,-1.1910592,-1.7620618
34896,41.357586,32.24712,,,2.3505197,2.214752,,
34897,139.28464,101.29294,52.023827,40.579887,-0.25268018,-0.40684354,-0.68843514,0.4354944
34898,58.906208,49.45858,41.13921,34.74746,-2.7346084,-2.2547932,-1.9021914,-1.78408
34899,43.120934,36.166313,,,0.011852781,0.380976,,
34900,56.815197,55.249287,40.98969,36.0332,1.8681918,1.1575499,1.1306257,1.7631048
34901,72.708145,64.23968,56.581524,30.54363,1.4297659,0.69163454,0.16457069,0.7320316
34902,89.52322,75.81137,45.902893,,0.16853121,-0.6806088,-0.32548407,
34903,92.21144,43.942596,37.7311,32.46325,-0.54913723,-1.0072745,-1.0206896,-0.75270706
34904,198.0107,37.101265,35.88934,,2.518911,1.7832818,3.0262113,
34905,78.50166,62.46396,,,3.083089,-2.7010496,,
34906,73.65624,50.19485,36.987835,,-2.3983812,-1.9322965,-2.3455362,
34907,81.95858,44.89733,40.75516,38.478592,1.115264,0.83531,0.065550044,0.016835755
34908,58.511837,43.518696,38.591568,,-2.6657364,-2.9761195,2.5957677,
34909,122.68787,83.489044,31.403502,,-0.46270958,-1.2206506,-0.4336086,
34910,79.79241,60.55513,35.20712,,-2.5285385,-2.751462,2.7603974,
34911,83.95598,82.5169,61.5875,33.590157,2.010713,1.9342684,0.9198933,1.3948822
34912,93.71979,50.18925,40.02906,31.242598,-1.2139701,-1.5403666,-0.91730595,-1.4785937
34913,70.164925,54.80868,,,1.0104905,0.25281346,,
34914,105.54515,56.09075,52.01667,48.247616,1.6186085,0.71735203,1.4803,1.198867
34915,49.23518,33.29853,32.82004,,-1.4251539,0.76765454,-0.30286482,
34916,88.77555,55.97879,25.429485,,-2.5746894,-2.7407365,-2.3861766,
34917,53.889816,41.32492,36.657932,34.453,2.6759276,1.8327457,2.6714103,2.0364635
34918,69.879005,37.873844,29.215738,,-1.7227736,3.007282,-2.5732496,
34919,55.582264,40.85086,31.85508,,-1.6429765,-1.0020746,-0.12598193,
34920,96.019905,42.69381,33.972164,32.60227,-2.1589966,-1.4532039,-0.2870799,-1.4547738
34921,127.38798,45.06752,39.038242,,-0.9877429,-1.3566475,-0.75856185,
34922,116.32221,57.107697,51.771324,,0.21546575,-0.36600018,0.34602457,
34923,45.642864,36.291103,33.303783,29.788645,-0.2498576,-1.1467583,-2.1285436,-2.5894027
34924,107.57526,96.03314,76.07938,30.873657,2.7539122,2.202371,3.0942676,2.078213
34925,40.953712,37.178886,,,3.0236144,1.9303709,,
34926,85.63738,34.91594,34.714783,31.93867,-0.17167686,-1.1750628,-0.78160983,-2.1634626
34927,81.66246,72.10133,39.720238,,-2.2089634,-2.6634667,-1.3098227,
34928,119.44001,56.00477,50.58491,36.366062,-1.0211619,-1.3147942,-1.201778,-0.76167977
34929,75.72463,61.56403,49.684685,36.33639,-2.6838307,-1.4153422,-2.304096,-1.5481693
34930,64.33201,50.49458,30.816189,24.533348,-3.1027224,3.092903,-2.4171638,3.0012283
34931,94.84867,86.86106,76.34508,43.998173,-3.0094457,-3.1183512,2.7440019,2.318736
34932,54.319054,47.15741,32.07092,,-2.0110517,-1.3248749,-1.7219826,
34933,66.87765,47.720894,33.65645,,-2.8708334,2.6387599,-3.0087547,
34934,57.461067,50.95806,32.450443,,-2.6133435,-0.985073,3.0305226,
34935,60.993473,53.152622,39.74315,,-0.77598417,-1.6101105,-0.4169522,
34936,68.51937,60.292168,52.106144,46.781708,-0.9827606,-0.974248,-2.0891004,-1.252769
34937,86.7733,42.11009,34.855587,32.155643,0.7256537,0.4160283,-0.1375856,0.014117005
34938,116.45111,38.766808,33.89584,30.017912,0.7496116,-0.1290459,-0.7264565,0.34462252
34939,86.16242,82.13096,53.27512,32.502987,2.4171324,-2.9722598,2.9354236,2.2051454
34940,73.68118,46.596275,46.079685,31.724655,-2.7896008,2.480592,2.3586133,2.9766252
34941,99.517075,88.1949,,,1.6819644,1.191457,,
34942,62.667175,58.971367,45.5571,36.108425,-1.0331848,0.22763443,-0.61830246,-0.15180714
34943,58.69427,31.568472,,,0.99481285,-0.13006683,,
34944,66.22217,49.723946,43.10176,31.41821,0.06801103,-1.6758082,-0.78196335,-0.47918433
34945,77.22434,59.919346,58.608635,54.52108,-2.0061584,-1.0837954,-2.3980572,-1.4603138
34946,129.80623,85.4083,59.58396,51.659267,-0.68032396,-1.5948143,-1.1059636,-1.1831335
34947,89.85237,78.8025,38.417572,35.399696,-2.595136,-3.1221774,2.8811946,3.0084863
34948,122.15105,42.288956,35.4548,30.04664,-2.8271854,2.568887,1.9437065,2.91564
34949,101.358315,53.19422,50.98842,37.89035,-1.4289747,-0.85842043,-0.9432861,-1.2988901
34950,73.27973,68.91031,43.26571,41.60256,0.008856185,-0.1518706,1.1197127,-0.6191307
34951,81.22965,73.593605,65.69577,30.75242,-0.8985879,-0.42500365,0.44372985,-0.104644716
34952,78.207306,54.41339,39.98508,,-2.1772187,-0.6532343,-1.5060006,
34953,80.109695,62.019817,36.469738,,2.6107323,2.7681932,-2.8727922,
34954,76.55898,74.37113,66.920654,49.293972,2.888193,-2.939432,-2.3622367,2.6287982
34955,66.12977,38.365494,,,-2.5651793,-1.8465906,,
34956,67.269775,51.162254,36.88829,34.14597,2.3185482,2.530745,2.166971,1.7020313
34957,197.4579,38.39036,31.070297,28.86757,3.0893946,2.7103355,-2.968732,-3.0138853
34958,80.67728,74.00271,56.468742,,1.1350851,0.81254774,0.15817353,
34959,62.011497,44.032204,43.844883,30.923878,-1.3645252,-1.4722837,-1.4902048,-1.8036183
34960,34.95079,,,,1.945144,,,
34961,109.094406,77.30112,45.02042,,-2.7600672,-2.1968024,-2.9010024,
34962,93.66229,88.917496,64.40139,56.770752,1.6532819,1.5343319,1.2539604,0.7900138
34963,56.273674,47.929356,46.260395,33.23915,0.8205533,0.41633457,1.479865,-0.42982915
34964,77.30683,35.66171,32.045364,,-2.638549,2.579776,2.263132,
34965,110.09276,54.339237,51.422962,36.980125,0.64198637,1.4861549,0.8272496,1.7089614
34966,63.19564,52.998486,37.32461,,-2.0894084,-1.937216,-1.0670589,
34967,45.499187,41.246143,40.264023,33.117733,0.27324152,0.6940158,1.7524028,1.252139
34968,66.093666,61.364395,36.57718,,-1.2862791,0.049253073,-0.8145949,
34969,150.0626,91.84362,39.919506,36.912292,0.28058156,0.6826956,1.3808743,0.47850478
34970,124.854385,58.594917,47.634842,35.028004,-0.03889081,0.5366415,0.22296226,-0.28467938
34971,95.36296,77.29029,44.878483,,-2.1309004,-1.1592246,-1.4571451,
34972,127.168686,35.24195,34.885754,,-0.86106235,-0.37822664,0.36015907,
34973,80.022064,68.16427,52.395096,30.452053,2.1893945,1.7229716,1.0045285,2.3476741
34974,69.030846,31.244556,30.780355,,-0.77463615,-1.004998,-1.8659732,
34975,59.33482,55.06126,46.56936,45.578632,-1.0072765,-1.2700626,-1.9880457,-0.4986268
34976,113.09333,41.47969,32.853165,31.941084,1.7994882,2.4480333,2.0900867,2.8272173
34977,92.41424,53.643906,47.49421,39.446274,1.9358573,2.2412903,1.6690696,1.0340412
34978,79.207825,52.74089,47.475315,,-2.7339563,2.5171547,-2.7933786,
34979,99.26694,56.72856,32.14882,,0.9614958,0.4558964,0.5515081,
34980,44.229145,43.950462,34.43113,,-1.5075127,-1.9748812,-0.87240577,
34981,41.953922,33.08572,29.569952,24.699116,-1.400876,2.9620442,-0.1633452,-1.537638
34982,47.673935,40.35367,30.105867,,0.3684886,0.90566313,-1.1338582,
34983,44.465706,39.33382,36.987083,30.545895,-1.2436439,-1.3543102,-0.9917013,0.15741016
34984,43.129852,38.470963,35.18332,32.670483,-0.42782566,-2.029328,-0.62424517,-1.6239339
34985,62.94479,36.844414,31.417034,30.393135,-0.47056887,0.21404836,-0.3212146,0.3327461
34986,119.26757,80.26593,35.33307,32.81443,-1.726875,-2.0168247,-2.028636,-2.5468524
34987,50.664013,41.96978,27.05187,,-1.4349982,-2.0186667,-1.9293228,
34988,82.9086,60.62913,56.611145,41.28289,-3.0940406,2.3181384,2.7723987,-2.5198178
34989,96.23226,87.48891,73.10693,35.14628,2.4700873,1.9826162,2.739572,2.022499
34990,40.084362,39.378113,37.657055,,2.0388782,2.2960243,-2.2325835,
34991,81.31264,45.233414,44.41663,,-2.3916845,-2.8442123,-1.9918714,
34992,91.325485,39.834522,38.402626,31.432579,0.14622666,0.6776969,1.7208846,1.2661709
34993,50.377945,36.49994,34.413544,,-2.7408168,2.5482836,1.1951767,
34994,91.72259,37.70955,35.446785,34.235397,-1.6446984,-1.6885816,-0.41920832,-0.91012937
34995,76.54269,34.715893,34.057335,32.289932,1.9153309,1.0055438,-0.031504456,1.0077101
34996,149.38739,54.630913,39.03082,,-0.16603133,-0.83553904,-0.607656,
34997,110.8561,56.853592,54.42002,48.91722,1.0023776,1.4545891,1.302106,0.904168
34998,48.65759,45.28908,36.703762,,-1.899999,2.3313837,-2.894995,
34999,55.401634,40.82761,39.200554,32.733173,1.4448031,0.19841062,0.3665463,1.7449293
35000,157.74199,67.550934,33.83593,31.966694,0.5658766,-0.3497895,0.9574302,0.11646267
35001,78.0977,57.722862,46.57193,41.230755,0.53428376,-0.16935946,0.19124478,-0.5051667
35002,66.8868,65.58283,61.915104,49.042374,2.74799,1.9304017,1.5250974,2.2661293
35003,84.79333,83.93797,45.495747,,2.7045531,2.6717076,-2.9343207,
35004,80.495056,49.10562,33.213768,,0.41796154,-0.4673727,-0.2687617,
35005,51.285973,42.828358,30.73636,,2.8937488,1.4369546,0.74949247,
35006,183.5716,77.46128,53.94474,,-2.769755,-2.8339942,-2.0797153,
35007,64.26537,46.993946,37.674755,31.046236,-0.617828,-0.82527936,0.038740087,-2.152437
35008,87.184364,48.73506,41.82709,34.444645,1.5848312,2.1001751,2.125059,2.0751917
35009,72.944305,55.622826,44.82839,35.032303,0.6834748,0.8606828,1.7041684,2.1009157
35010,115.854866,37.353943,30.170662,29.809303,3.1143756,1.9433539,2.3438644,2.7398071
